969,324,17,79,80,normal
420,779,1,53,25,normal
639,814,1,23,80,normal
619,772,17,80,22,normal
89,308,6,25,20,normal
55,180,17,53,23,normal
778,539,6,80,25,normal
919,496,17,443,80,normal
714,402,6,53,80,normal
853,205,1,80,20,normal
503,910,17,23,443,normal
273,472,6,23,53,normal
285,39,6,80,23,normal
249,737,17,20,79,normal
466,728,17,20,22,normal
663,767,6,79,68,normal
750,655,17,68,22,normal
980,51,6,80,53,normal
198,966,6,23,79,normal
866,893,6,79,23,normal
462,52,17,25,53,normal
604,717,17,443,68,normal
528,172,6,80,20,normal
623,135,6,80,80,normal
952,255,6,25,443,normal
25,341,6,53,22,normal
661,214,6,22,79,normal
361,590,89,53,80,normal
434,630,89,443,80,normal
42,274,6,80,53,normal
332,987,17,53,443,normal
1,228,6,20,25,normal
243,401,6,80,25,normal
856,62,17,53,53,normal
575,305,17,79,80,normal
961,657,1,443,23,normal
332,232,6,80,22,normal
697,15,17,80,22,normal
87,668,17,20,53,normal
570,507,17,80,23,normal
919,361,6,80,53,normal
955,312,6,443,22,normal
606,924,1,23,79,normal
464,455,17,79,25,normal
773,859,89,53,23,normal
976,300,17,53,80,normal
719,273,17,53,25,normal
42,697,17,68,53,normal
919,232,6,80,25,normal
109,895,17,25,25,normal
821,666,17,80,79,normal
19,659,6,20,23,normal
596,891,17,443,53,normal
1,374,17,68,443,normal
788,256,6,53,80,normal
366,763,17,80,80,normal
745,760,17,53,53,normal
574,542,17,23,80,normal
313,441,17,25,53,normal
408,841,6,68,22,normal
755,84,6,80,443,normal
385,876,6,79,23,normal
620,716,6,20,22,normal
447,613,89,23,443,normal
32,164,17,25,53,normal
339,603,17,25,80,normal
742,689,6,79,443,normal
1,135,6,25,80,normal
396,345,17,53,80,normal
831,790,6,53,80,normal
133,946,17,25,25,normal
581,735,17,68,23,normal
639,118,6,53,23,normal
874,302,17,80,79,normal
798,548,6,53,80,normal
948,106,1,443,80,normal
847,927,17,80,53,normal
590,979,6,80,25,normal
186,648,6,53,80,normal
683,584,17,25,53,normal
832,890,17,53,80,normal
739,586,17,25,23,normal
644,979,6,20,53,normal
587,108,89,25,443,normal
975,858,17,53,22,normal
674,556,6,53,79,normal
928,533,6,443,20,normal
963,147,17,22,23,normal
362,484,17,68,53,normal
256,940,6,22,23,normal
310,718,6,53,22,normal
880,668,17,25,23,normal
917,859,17,25,80,normal
969,345,17,20,22,normal
858,13,1,53,25,normal
116,970,1,80,53,normal
474,697,6,22,23,normal
697,857,6,53,22,normal
961,759,1,80,80,normal
687,89,6,80,22,normal
570,561,6,53,53,normal
322,943,17,23,53,normal
41,408,17,80,443,normal
200,301,6,22,53,normal
631,604,17,80,23,normal
264,213,6,25,443,normal
326,128,17,25,80,normal
143,484,6,23,23,normal
460,726,6,80,80,normal
464,655,17,443,22,normal
504,520,17,80,80,normal
353,475,6,53,68,normal
196,133,6,443,80,normal
826,549,6,53,53,normal
886,604,17,20,22,normal
752,856,6,53,22,normal
368,515,17,25,79,normal
582,544,17,22,53,normal
966,389,89,80,53,normal
725,403,6,53,53,normal
987,386,17,20,80,normal
926,761,17,53,443,normal
957,315,17,25,80,normal
484,432,6,80,22,normal
649,910,17,53,23,normal
411,203,17,53,68,normal
574,14,6,80,53,normal
835,134,1,23,23,normal
22,571,6,20,53,normal
520,258,17,22,443,normal
367,250,89,80,53,normal
729,749,17,80,20,normal
269,680,17,22,20,normal
948,593,6,20,22,normal
118,687,17,53,443,normal
598,240,17,443,443,normal
94,415,17,80,23,normal
898,6,6,53,79,normal
391,684,6,53,80,normal
62,244,17,23,79,normal
569,347,1,53,23,normal
134,211,17,53,80,normal
942,567,6,25,80,normal
634,472,17,68,23,normal
133,677,6,443,443,normal
18,903,17,22,20,normal
461,478,6,53,22,normal
514,550,1,53,53,normal
827,176,17,53,25,normal
590,607,6,443,22,normal
717,585,17,53,23,normal
358,315,6,443,68,normal
80,694,17,68,53,normal
71,638,17,443,53,normal
287,911,6,23,443,normal
161,329,6,53,80,normal
606,695,17,443,443,normal
36,401,6,53,68,normal
669,124,17,68,80,normal
550,67,6,53,80,normal
57,551,17,80,23,normal
60,219,17,80,53,normal
5,940,6,80,25,normal
37,487,6,68,25,normal
34,285,17,53,25,normal
384,276,1,443,53,normal
809,325,17,80,443,normal
732,199,6,443,53,normal
734,431,17,25,25,normal
130,443,17,53,53,normal
65,412,17,20,25,normal
625,471,1,68,443,normal
837,985,17,53,23,normal
909,255,17,80,23,normal
162,100,17,80,79,normal
605,183,17,68,53,normal
500,155,6,20,25,normal
471,594,6,80,23,normal
129,171,17,20,20,normal
236,59,1,53,80,normal
112,607,6,53,22,normal
686,407,17,23,23,normal
378,526,17,80,443,normal
983,320,1,53,22,normal
771,333,6,80,25,normal
324,379,17,79,53,normal
392,126,6,443,68,normal
583,943,6,53,79,normal
117,363,6,23,53,normal
200,777,17,25,68,normal
6,313,1,68,443,normal
51,439,17,20,53,normal
323,649,6,53,23,normal
252,638,6,22,68,normal
129,193,6,20,20,normal
304,703,6,20,22,normal
38,666,6,23,79,normal
491,550,17,80,25,normal
279,473,6,53,53,normal
892,946,6,80,80,normal
116,977,6,53,68,normal
969,247,17,80,22,normal
556,765,17,22,79,normal
302,611,17,20,79,normal
468,835,1,25,68,normal
266,148,6,53,20,normal
655,242,17,80,23,normal
62,165,17,25,53,normal
321,137,6,53,80,normal
493,278,6,53,20,normal
552,754,17,53,25,normal
113,596,1,53,20,normal
996,195,6,80,53,normal
762,305,17,79,79,normal
854,60,17,68,53,normal
703,966,6,68,443,normal
749,946,6,80,80,normal
635,394,6,22,80,normal
832,105,17,80,53,normal
89,460,6,53,443,normal
864,160,17,25,443,normal
795,1000,6,23,80,normal
248,178,6,80,443,normal
478,81,17,23,80,normal
260,979,17,20,20,normal
133,163,6,25,53,normal
33,236,17,53,23,normal
814,556,6,80,53,normal
812,160,6,25,80,normal
235,874,89,53,25,normal
992,620,1,53,80,normal
220,266,6,20,68,normal
501,363,6,80,53,normal
825,428,17,20,23,normal
419,378,17,20,22,normal
200,726,6,25,73,anomaly
787,227,89,80,20,normal
904,905,6,22,22,normal
982,161,17,80,22,normal
124,950,1,80,80,normal
861,348,6,22,443,normal
948,189,6,25,68,normal
364,263,17,20,80,normal
695,262,17,22,53,normal
348,110,6,443,25,normal
817,297,6,25,22,normal
966,170,17,443,443,normal
710,809,6,23,53,normal
423,711,17,80,20,normal
678,798,17,80,80,normal
891,421,17,20,53,normal
615,267,6,22,23,normal
953,398,6,20,80,normal
294,474,1,53,80,normal
937,895,17,80,23,normal
90,498,6,443,68,normal
657,49,6,25,25,normal
296,696,1,68,80,normal
466,37,89,80,25,normal
630,520,6,443,22,normal
166,742,17,68,68,normal
558,714,17,22,80,normal
12,420,6,23,23,normal
614,879,1,53,22,normal
547,842,6,53,79,normal
55,441,17,443,53,normal
281,717,89,443,443,normal
222,403,6,22,22,normal
417,30,1,53,53,normal
165,124,17,80,80,normal
420,255,17,25,20,normal
430,727,1,443,53,normal
510,724,17,443,53,normal
988,62,1,80,53,normal
812,378,6,20,53,normal
506,106,17,80,68,normal
603,482,6,20,23,normal
496,875,17,25,22,normal
691,233,6,53,80,normal
556,940,6,53,79,normal
130,395,6,80,23,normal
434,976,17,22,53,normal
52,23,17,443,53,normal
150,291,6,25,80,normal
101,638,17,53,79,normal
257,430,6,80,25,normal
412,592,6,443,23,normal
261,450,6,80,80,normal
811,127,6,80,22,normal
804,670,17,22,68,normal
126,328,6,23,443,normal
656,632,6,68,79,normal
226,311,17,80,443,normal
163,765,6,443,79,normal
762,571,6,25,22,normal
605,94,17,80,443,normal
51,922,6,443,80,normal
845,16,17,25,53,normal
457,932,6,68,53,normal
986,953,6,53,23,normal
899,337,6,53,53,normal
50,164,6,443,20,normal
207,776,17,20,68,normal
730,726,6,53,76,anomaly
612,342,17,23,79,normal
949,520,17,20,443,normal
717,980,17,20,443,normal
887,130,6,443,20,normal
83,138,17,53,80,normal
790,953,17,23,22,normal
932,670,6,53,23,normal
322,802,6,443,53,normal
346,707,6,443,25,normal
170,835,17,443,79,normal
698,27,17,23,68,normal
34,842,6,80,22,normal
800,720,17,25,80,normal
839,344,17,53,20,normal
411,255,6,53,53,normal
183,608,17,68,23,normal
779,578,6,53,53,normal
741,847,17,23,80,normal
128,602,17,80,79,normal
960,111,1,443,80,normal
131,274,17,22,53,normal
165,434,1,22,79,normal
843,619,6,80,443,normal
109,850,17,53,53,normal
162,896,6,80,80,normal
209,961,1,80,80,normal
139,459,6,20,22,normal
786,420,17,53,53,normal
142,389,6,443,53,normal
797,691,89,68,53,normal
95,917,17,22,20,anomaly
255,915,17,80,25,normal
823,440,17,53,23,normal
400,500,6,22,80,normal
898,893,17,443,80,normal
578,564,6,23,53,normal
352,927,6,79,25,normal
565,58,17,22,80,normal
675,824,6,80,443,normal
891,412,6,22,68,normal
322,486,6,53,80,normal
762,646,17,80,22,normal
143,379,6,20,20,normal
569,791,6,22,443,normal
114,701,6,53,79,normal
354,591,17,80,80,normal
37,982,17,25,53,normal
350,139,17,80,53,normal
973,142,89,80,20,normal
966,182,17,80,22,normal
638,238,1,53,53,normal
572,91,1,53,443,normal
770,976,17,443,23,normal
595,611,17,443,79,normal
955,405,17,53,443,normal
43,88,6,20,53,normal
535,945,17,80,20,normal
229,781,17,25,20,normal
80,656,17,80,25,normal
50,268,89,53,23,normal
641,974,6,68,20,normal
250,195,6,80,53,normal
781,665,6,68,443,normal
861,669,6,23,80,normal
193,593,89,80,23,normal
673,976,17,23,23,normal
986,971,17,53,22,normal
969,950,6,20,80,normal
859,329,17,20,20,normal
235,643,6,80,53,normal
290,193,17,80,53,normal
998,110,6,53,53,normal
228,937,6,53,23,normal
662,297,6,443,80,normal
736,56,6,53,20,normal
58,343,17,80,23,normal
653,573,6,22,53,normal
112,934,6,25,20,normal
197,370,17,20,80,normal
845,688,17,22,443,normal
603,271,17,80,68,normal
424,238,17,20,53,normal
188,243,17,25,25,normal
843,851,17,53,80,normal
86,975,6,22,80,normal
695,136,17,22,25,normal
67,506,6,79,443,normal
780,432,6,25,80,normal
335,305,17,443,443,normal
832,768,17,25,22,normal
427,96,6,23,20,normal
711,762,17,20,79,normal
688,276,17,80,80,normal
406,301,89,25,22,normal
208,678,17,79,79,normal
134,995,17,79,22,normal
42,8,6,79,25,normal
382,194,89,53,25,normal
255,957,17,80,68,normal
609,261,1,53,443,normal
548,18,17,22,80,normal
811,276,1,68,53,normal
748,49,17,79,25,normal
637,683,6,80,68,normal
355,303,1,22,20,normal
151,302,17,53,53,normal
688,850,1,80,53,normal
785,486,6,53,80,normal
284,130,1,53,53,normal
382,584,6,22,79,normal
709,696,17,22,443,normal
573,482,17,53,80,normal
756,917,17,20,20,anomaly
549,547,17,23,79,normal
672,574,6,23,23,normal
740,300,17,80,25,normal
434,32,17,53,53,normal
715,215,1,79,23,normal
93,782,17,53,80,normal
384,340,17,80,80,normal
668,774,17,79,53,normal
880,768,89,23,22,normal
187,213,89,80,80,normal
390,413,1,53,22,normal
265,998,6,80,443,normal
575,679,6,22,23,normal
852,930,6,53,53,normal
898,647,6,20,53,normal
407,54,6,22,80,normal
15,997,6,20,25,normal
459,676,17,23,25,normal
404,299,17,20,53,normal
999,894,1,22,80,normal
354,292,6,25,80,normal
18,305,17,23,20,normal
631,700,6,22,80,normal
453,769,17,80,23,normal
438,757,1,80,23,normal
554,764,6,22,80,normal
24,622,17,80,23,normal
851,977,17,53,53,normal
472,826,6,80,79,normal
437,727,17,23,443,normal
264,963,1,53,80,normal
44,234,6,80,53,normal
106,390,17,25,79,normal
276,426,17,20,80,normal
642,247,1,443,53,normal
728,638,17,25,80,normal
219,397,17,68,68,normal
96,308,1,53,443,normal
869,883,17,53,443,normal
243,182,6,53,80,normal
271,176,6,53,68,normal
584,312,17,53,22,normal
666,706,17,22,80,normal
198,316,6,23,53,normal
940,606,17,53,53,normal
496,937,17,25,53,normal
397,970,6,53,80,normal
1000,210,17,53,80,normal
614,261,17,80,53,normal
749,121,6,80,25,normal
311,709,17,80,80,normal
115,653,1,53,80,normal
689,908,6,443,80,normal
868,553,17,80,20,normal
412,551,17,53,443,normal
740,969,1,53,25,normal
409,285,6,22,22,normal
221,17,1,25,80,normal
594,874,1,80,25,normal
499,664,6,25,25,normal
623,665,6,25,22,normal
686,860,17,79,23,normal
305,598,89,68,53,normal
595,115,17,80,80,normal
15,457,17,20,53,normal
524,92,6,22,68,normal
18,457,17,443,68,normal
787,550,6,80,53,normal
224,145,17,20,443,normal
724,57,17,80,23,normal
340,685,17,25,53,normal
975,85,89,53,22,normal
405,636,17,22,20,normal
618,410,1,22,53,normal
893,626,17,443,53,normal
700,414,6,443,23,normal
785,431,17,53,79,normal
390,806,6,80,68,normal
278,806,17,80,22,normal
387,694,17,80,53,normal
399,62,6,80,22,normal
884,306,17,443,53,normal
524,651,17,443,443,normal
493,496,17,443,53,normal
175,755,6,20,53,normal
947,8,6,80,53,normal
285,574,1,80,79,normal
398,341,6,23,79,normal
822,441,6,53,23,normal
681,789,89,443,443,normal
721,215,6,22,53,normal
653,540,17,20,80,normal
611,882,17,22,68,normal
620,42,6,68,23,normal
177,664,17,22,443,normal
731,680,6,20,53,normal
304,700,6,68,80,normal
202,55,6,80,23,normal
804,321,17,53,23,normal
916,567,6,23,80,normal
764,29,6,22,23,normal
34,721,17,80,20,normal
138,191,6,80,22,normal
772,570,6,20,79,normal
239,883,17,23,80,normal
206,856,89,80,443,normal
952,446,17,53,80,normal
960,769,17,443,443,normal
585,513,6,443,20,normal
921,542,17,443,53,normal
550,380,6,20,443,normal
822,496,6,53,23,normal
359,188,6,80,53,normal
806,900,6,68,80,normal
28,828,1,20,443,normal
286,693,6,22,443,normal
249,936,6,20,25,normal
172,108,1,80,80,normal
61,237,6,80,79,normal
391,486,17,53,22,normal
568,640,1,53,68,normal
371,309,6,25,80,normal
601,507,17,23,68,normal
780,468,17,25,443,normal
572,216,6,20,79,normal
899,462,17,53,443,normal
979,48,89,80,80,normal
316,527,6,53,68,normal
368,202,6,25,80,normal
933,19,6,53,79,normal
355,977,17,20,25,normal
122,33,17,22,80,normal
400,860,6,20,80,normal
120,461,6,443,53,normal
730,642,6,25,53,normal
260,539,6,22,80,normal
168,465,17,22,80,normal
882,997,6,443,53,normal
230,263,17,22,80,normal
303,125,6,80,22,normal
310,238,6,22,80,normal
254,851,17,22,20,normal
487,898,6,80,443,normal
82,364,17,80,20,normal
76,299,6,80,80,normal
715,425,17,53,23,normal
638,665,17,20,68,normal
292,818,6,20,443,normal
857,4,17,443,53,normal
301,761,6,25,53,normal
61,744,1,80,25,normal
877,587,17,53,23,normal
421,664,17,53,22,normal
605,427,6,443,25,normal
548,122,6,25,53,normal
820,801,17,22,22,normal
355,30,6,53,23,normal
503,949,6,443,20,normal
359,761,6,53,53,normal
848,95,1,22,23,normal
973,49,17,25,20,normal
459,43,17,25,80,normal
58,493,6,53,23,normal
111,622,17,53,79,normal
195,185,6,53,443,normal
489,939,17,53,53,normal
194,251,6,80,20,normal
360,246,6,20,23,normal
532,175,17,20,22,normal
253,333,1,20,80,normal
688,183,1,23,80,normal
313,16,1,80,68,normal
147,558,17,22,80,normal
93,902,17,25,53,normal
207,172,17,80,25,normal
168,965,6,22,443,normal
171,316,17,23,25,normal
798,1,1,53,25,normal
849,581,17,22,20,normal
785,502,6,79,22,normal
191,651,6,443,23,normal
430,200,6,80,23,normal
505,806,89,53,68,normal
707,730,6,20,53,normal
789,773,1,23,20,normal
183,264,6,80,68,normal
140,178,17,25,53,normal
107,906,6,22,80,normal
110,762,17,53,23,normal
520,72,17,443,25,normal
776,726,6,20,53,normal
720,49,6,23,80,normal
430,806,17,23,80,normal
258,462,6,53,20,normal
858,38,6,53,25,normal
193,220,6,23,25,normal
901,560,17,53,80,normal
393,250,17,23,25,normal
1000,932,6,23,53,normal
946,304,6,443,443,normal
24,975,6,79,79,normal
510,43,6,79,68,normal
215,345,6,20,20,normal
500,385,1,80,23,normal
118,251,6,22,443,normal
49,116,6,20,443,normal
48,355,6,80,22,normal
295,83,17,80,80,normal
495,422,17,79,53,normal
881,12,89,22,80,normal
997,242,6,53,80,normal
588,493,6,443,23,normal
857,30,17,53,23,normal
901,166,17,53,80,normal
176,610,6,20,53,normal
105,572,17,53,22,normal
797,191,6,80,23,normal
932,160,17,23,25,normal
235,749,6,443,53,normal
843,27,17,80,22,normal
686,58,89,53,22,normal
309,968,17,53,53,normal
77,189,1,443,53,normal
85,871,17,20,53,normal
363,962,17,443,25,normal
6,166,1,22,80,normal
331,232,17,53,80,normal
776,412,89,68,443,normal
232,75,6,20,22,normal
161,702,17,53,80,normal
344,236,17,53,53,normal
925,337,6,80,23,normal
357,613,1,20,79,normal
952,98,17,53,80,normal
174,947,1,53,80,normal
603,553,1,80,25,normal
974,627,6,80,23,normal
86,507,17,80,22,normal
447,258,17,22,53,normal
324,293,6,79,80,normal
115,643,17,23,80,normal
205,614,17,25,22,normal
299,861,17,23,80,normal
886,658,6,80,80,normal
489,729,6,20,80,normal
247,299,1,53,25,normal
235,559,17,53,80,normal
855,560,6,80,443,normal
942,46,1,22,23,normal
311,282,6,20,25,normal
91,7,17,80,79,normal
262,976,1,22,443,normal
33,311,17,53,79,normal
333,123,17,20,53,normal
68,834,6,23,80,normal
727,928,6,25,443,normal
744,144,17,23,53,normal
650,25,17,443,25,normal
260,241,1,80,80,normal
179,824,17,25,53,normal
986,525,1,53,443,normal
921,501,17,25,53,normal
636,305,6,22,80,normal
778,249,17,79,20,normal
303,313,17,53,53,normal
990,78,6,23,53,normal
788,328,17,80,53,normal
301,696,6,25,79,normal
227,305,17,25,443,normal
974,337,17,79,53,normal
490,4,6,80,25,normal
791,850,17,20,53,normal
240,682,89,80,20,normal
990,40,17,23,443,normal
254,881,17,53,68,normal
645,988,17,68,79,normal
801,1,6,20,53,normal
900,650,17,80,443,normal
939,65,6,23,22,normal
22,471,6,80,22,normal
885,633,6,53,80,normal
963,281,17,53,20,normal
544,547,17,68,79,normal
576,927,17,23,25,normal
51,332,6,20,22,normal
693,188,1,22,80,normal
808,641,17,443,68,normal
125,684,6,80,68,normal
996,673,1,25,53,normal
516,607,17,443,22,normal
581,759,17,20,443,normal
290,890,1,25,443,normal
511,48,6,53,53,normal
465,832,17,80,80,normal
992,734,17,53,443,normal
733,494,89,20,53,normal
728,399,17,23,53,normal
576,22,6,22,80,normal
171,496,1,23,443,normal
120,115,17,80,20,normal
109,187,6,20,53,normal
7,183,1,443,53,normal
941,370,6,25,80,normal
391,40,17,53,79,normal
957,906,1,25,443,normal
906,448,6,20,20,normal
823,405,17,25,22,normal
1711,295,6,443,80,anomaly
68,317,6,23,80,normal
291,540,17,53,20,normal
581,344,6,80,53,normal
722,721,6,443,80,normal
496,74,17,23,22,normal
182,795,17,20,20,normal
572,351,6,20,79,normal
583,64,89,80,80,normal
853,107,17,25,25,normal
930,527,6,79,20,normal
977,205,17,23,20,normal
74,643,17,53,20,normal
412,659,17,80,20,normal
148,470,17,443,53,normal
258,681,1,53,20,normal
477,594,17,80,25,normal
86,270,17,22,53,normal
620,227,17,79,20,normal
477,266,6,23,20,normal
460,110,6,53,53,normal
136,592,17,68,22,normal
722,544,17,443,53,normal
221,62,17,80,80,normal
85,774,17,443,68,normal
184,123,17,443,22,normal
620,699,6,53,80,normal
985,255,1,53,68,normal
989,404,6,23,80,normal
142,718,17,68,68,normal
111,789,6,53,22,normal
105,156,1,79,23,normal
438,7,17,53,80,normal
183,988,1,23,68,normal
546,377,6,25,22,normal
624,739,6,23,80,normal
45,507,6,80,53,normal
661,828,17,443,80,normal
765,556,6,53,79,normal
440,121,6,23,22,normal
580,167,6,25,80,normal
686,533,6,79,22,normal
480,179,6,443,22,normal
932,508,6,22,22,normal
623,63,17,53,53,normal
481,170,17,23,20,normal
172,28,6,68,23,normal
781,653,17,53,80,normal
505,741,6,22,443,normal
658,376,1,22,80,normal
173,993,89,53,80,normal
590,355,6,22,20,normal
342,167,6,80,443,normal
130,551,17,25,23,normal
277,661,17,22,53,normal
344,157,17,443,23,normal
521,963,6,80,25,normal
855,939,17,23,20,normal
47,91,17,80,443,normal
677,205,6,80,20,normal
599,474,6,25,443,normal
629,636,6,80,25,normal
435,552,17,20,79,normal
921,716,6,80,80,normal
463,146,17,443,20,normal
33,139,6,20,25,normal
373,74,6,20,443,normal
787,171,6,79,80,normal
95,708,89,53,22,normal
715,834,17,22,443,normal
27,818,6,68,80,normal
799,751,6,443,20,normal
915,875,6,25,80,normal
709,726,6,80,55,anomaly
779,551,1,80,53,normal
43,925,6,23,22,normal
424,974,6,25,25,normal
5,817,6,25,68,normal
222,142,6,53,443,normal
337,684,89,53,443,normal
169,780,6,80,23,normal
761,80,17,53,68,normal
690,917,17,80,20,anomaly
416,667,17,80,443,normal
751,515,17,53,25,normal
650,155,6,53,23,normal
765,800,1,53,23,normal
974,963,6,443,22,normal
645,911,17,22,53,normal
920,70,6,23,80,normal
395,506,17,53,80,normal
534,351,17,80,53,normal
739,810,17,22,22,normal
955,476,6,22,53,normal
79,877,6,80,53,normal
779,322,17,20,53,normal
111,724,6,20,25,normal
924,102,17,22,22,normal
862,966,6,80,79,normal
110,114,17,80,23,normal
474,465,17,80,23,normal
906,174,1,80,53,normal
422,580,6,25,443,normal
717,600,6,79,53,normal
139,181,6,53,80,normal
287,942,17,68,20,normal
819,545,6,443,20,normal
928,173,1,22,53,normal
306,805,6,23,25,normal
752,903,6,79,25,normal
805,96,89,25,53,normal
439,885,6,443,23,normal
959,302,17,53,80,normal
534,936,17,25,443,normal
543,284,89,80,25,normal
123,919,17,80,23,normal
468,34,17,23,22,normal
84,656,89,22,22,normal
898,990,6,22,53,normal
121,805,6,80,80,normal
667,673,6,443,23,normal
821,59,17,80,22,normal
330,917,17,80,20,anomaly
400,490,17,23,25,normal
723,99,6,443,53,normal
906,614,6,22,53,normal
882,257,6,20,80,normal
290,243,17,23,80,normal
373,955,17,443,23,normal
246,917,17,53,20,anomaly
123,991,6,20,53,normal
744,913,17,25,23,normal
214,661,1,23,22,normal
200,630,17,443,22,normal
700,552,6,53,25,normal
147,896,1,79,53,normal
177,443,17,53,20,normal
774,618,17,23,68,normal
315,614,6,80,80,normal
941,438,6,53,79,normal
727,44,6,20,80,normal
114,180,6,53,22,normal
771,863,1,53,22,normal
785,196,6,23,53,normal
555,775,89,53,20,normal
443,886,6,80,68,normal
983,848,6,53,53,normal
846,732,6,20,80,normal
297,411,6,20,443,normal
480,945,6,80,79,normal
146,986,17,25,68,normal
967,296,1,80,23,normal
473,392,6,20,25,normal
439,980,6,53,53,normal
716,750,17,23,53,normal
550,628,6,20,68,normal
494,511,6,443,80,normal
504,410,17,80,20,normal
281,134,17,80,25,normal
843,416,17,23,53,normal
174,501,89,79,80,normal
521,104,6,23,80,normal
649,133,17,20,53,normal
23,348,6,25,68,normal
390,208,6,80,25,normal
716,640,17,22,443,normal
520,595,17,23,25,normal
57,730,17,53,22,normal
806,38,17,80,20,normal
4,991,17,80,80,normal
105,931,17,68,53,normal
345,611,6,443,20,normal
401,752,17,25,25,normal
186,673,6,80,20,normal
722,832,17,22,25,normal
191,12,6,25,53,normal
602,92,17,20,25,normal
23,181,17,68,53,normal
75,845,89,53,20,normal
604,524,6,53,22,normal
370,988,6,79,25,normal
301,920,17,22,25,normal
828,281,6,80,80,normal
954,198,17,23,80,normal
960,833,17,80,22,normal
791,347,6,53,20,normal
497,988,6,22,68,normal
390,417,6,53,79,normal
535,306,1,22,80,normal
534,519,17,443,80,normal
861,714,6,80,20,normal
361,72,17,25,25,normal
250,131,17,443,22,normal
40,215,17,22,25,normal
744,451,1,20,53,normal
85,441,17,23,22,normal
378,917,17,53,20,anomaly
390,578,6,25,23,normal
512,848,17,25,25,normal
616,576,6,53,79,normal
205,939,6,79,53,normal
666,417,1,23,80,normal
430,879,17,443,80,normal
690,64,6,20,80,normal
214,491,6,23,53,normal
342,778,17,80,443,normal
339,318,17,25,20,normal
746,319,17,20,25,normal
386,174,17,23,80,normal
247,842,6,20,80,normal
281,987,6,53,443,normal
954,447,17,53,20,normal
524,861,17,80,22,normal
780,155,6,20,22,normal
776,963,6,53,80,normal
522,600,6,80,20,normal
78,535,6,53,25,normal
817,833,17,80,443,normal
519,208,6,53,53,normal
83,436,6,25,22,normal
243,602,17,23,23,normal
744,889,17,22,53,normal
557,149,6,68,25,normal
413,115,6,25,80,normal
706,666,6,68,79,normal
886,252,6,53,80,normal
568,88,6,22,25,normal
294,991,17,80,68,normal
962,367,17,53,23,normal
344,498,1,68,53,normal
622,291,89,53,53,normal
411,669,17,443,25,normal
856,321,17,53,80,normal
240,144,6,443,443,normal
144,749,17,80,22,normal
883,795,17,25,25,normal
823,847,17,25,68,normal
914,498,1,22,20,normal
766,623,6,80,443,normal
619,380,17,79,79,normal
497,568,17,443,80,normal
44,815,17,443,23,normal
669,979,17,53,80,normal
393,189,17,53,53,normal
913,493,17,80,20,normal
589,602,1,20,53,normal
542,615,17,80,20,normal
736,268,17,53,23,normal
811,603,6,80,53,normal
495,204,6,80,80,normal
356,533,6,53,80,normal
792,830,6,68,79,normal
291,386,17,80,22,normal
904,61,17,53,443,normal
397,212,6,20,80,normal
538,329,17,25,443,normal
83,818,6,53,80,normal
190,504,17,53,25,normal
897,537,6,443,20,normal
942,259,6,80,23,normal
863,330,6,68,79,normal
995,265,17,25,53,normal
435,951,6,53,443,normal
973,422,6,23,53,normal
18,338,17,80,79,normal
202,204,6,443,443,normal
913,49,17,80,80,normal
455,781,6,68,53,normal
702,881,6,53,80,normal
860,791,17,443,80,normal
473,743,6,79,53,normal
294,301,17,80,23,normal
319,830,6,80,25,normal
376,890,6,23,68,normal
537,517,6,443,443,normal
487,426,17,443,25,normal
892,259,1,80,53,normal
873,606,6,53,53,normal
392,791,17,443,22,normal
991,720,6,68,53,normal
242,271,6,23,80,normal
883,85,17,20,443,normal
990,593,17,20,80,normal
864,633,6,53,53,normal
782,461,17,20,443,normal
364,69,6,20,20,normal
677,820,6,53,22,normal
418,524,17,53,20,normal
169,4,17,23,20,normal
167,923,17,23,443,normal
865,342,6,53,23,normal
973,522,17,23,23,normal
593,4,6,80,80,normal
46,773,6,25,68,normal
786,589,6,53,80,normal
360,700,17,53,443,normal
84,542,1,79,23,normal
932,636,6,79,53,normal
540,342,17,25,53,normal
225,71,89,25,443,normal
532,292,17,22,23,normal
109,141,17,23,23,normal
37,342,17,53,80,normal
648,917,17,443,20,anomaly
253,194,17,25,20,normal
784,416,17,22,20,normal
845,39,17,25,20,normal
721,564,6,20,80,normal
291,251,6,53,23,normal
423,113,6,20,80,normal
550,675,6,22,80,normal
24,484,6,53,80,normal
213,771,17,53,80,normal
953,325,17,80,80,normal
44,714,17,80,80,normal
577,165,17,53,25,normal
796,590,17,25,23,normal
984,343,17,53,80,normal
158,646,6,53,53,normal
250,888,17,23,25,normal
519,917,17,80,443,normal
234,416,17,20,53,normal
336,951,1,443,22,normal
429,40,6,68,443,normal
997,926,17,80,20,normal
589,273,17,53,53,normal
985,444,17,25,80,normal
394,303,6,25,443,normal
958,311,89,80,80,normal
420,375,1,443,53,normal
457,556,6,20,79,normal
772,702,6,80,53,normal
751,165,1,53,22,normal
436,764,6,80,443,normal
667,548,17,443,80,normal
241,912,17,53,53,normal
654,397,89,80,22,normal
948,742,17,22,20,normal
139,967,17,22,79,normal
354,519,17,25,80,normal
999,494,17,20,53,normal
696,274,6,20,23,normal
431,428,17,23,68,normal
451,956,1,25,68,normal
421,241,17,25,20,normal
808,576,1,79,25,normal
527,548,6,80,79,normal
651,542,17,80,443,normal
436,612,17,23,53,normal
392,784,6,53,53,normal
