884,782,1,20,23
339,557,6,53,80
796,223,17,20,25
838,22,17,20,23
972,583,6,80,23
525,141,17,80,23
867,61,17,80,80
363,601,6,80,80
809,391,6,20,53
207,292,17,68,53
496,461,17,23,80
269,4,6,22,53
640,86,6,80,80
614,558,6,22,53
294,204,17,443,80
642,120,89,20,53
75,565,17,443,80
888,723,17,22,53
479,439,6,23,23
791,444,17,80,20
76,341,17,25,25
661,680,6,53,443
716,402,17,53,68
852,251,89,53,20
553,684,1,443,79
464,536,17,79,20
610,593,6,53,23
287,843,6,23,53
561,529,17,80,20
911,220,6,443,53
734,977,17,53,68
736,30,6,53,20
144,615,17,23,25
605,167,17,53,53
257,988,6,80,80
826,800,6,20,22
498,497,6,443,68
426,445,1,22,80
317,456,17,20,53
618,167,6,22,22
60,646,6,22,23
318,632,17,23,443
210,520,17,20,80
671,350,17,22,53
310,439,6,22,25
714,23,6,443,25
722,414,17,25,53
319,778,17,80,80
407,795,1,53,53
453,469,17,23,80
952,831,1,80,20
434,424,17,80,20
163,271,6,53,53
906,869,1,443,25
381,236,17,25,80
747,162,6,80,80
346,339,17,80,80
712,493,17,23,23
985,668,6,20,79
344,864,6,53,22
338,973,1,23,53
399,584,6,22,79
676,77,6,79,25
690,834,6,25,25
643,231,6,53,25
931,913,1,443,80
207,269,6,53,53
989,125,17,23,80
752,987,1,23,53
194,234,17,20,443
348,172,6,80,68
632,314,6,53,22
522,882,6,20,80
148,663,89,23,53
266,163,6,443,23
490,740,6,80,22
238,265,1,53,20
931,383,17,53,80
428,97,17,80,20
276,391,17,53,80
370,981,17,443,20
413,908,17,20,53
218,862,6,80,53
231,751,1,23,22
398,75,17,79,23
47,430,6,443,68
849,672,6,80,68
1946,172,17,22,80
554,407,17,53,53
981,366,17,80,68
213,692,89,79,25
398,870,17,443,22
350,896,17,20,23
456,525,17,22,443
944,25,17,80,80
607,167,6,68,22
83,833,17,443,23
228,792,6,53,68
294,518,6,80,80
684,999,17,25,23
670,549,6,53,22
690,973,6,79,53
77,164,6,80,25
664,318,1,443,23
445,80,6,443,22
341,661,89,22,80
753,543,17,68,22
182,789,6,53,22
907,95,6,53,443
783,864,17,79,53
534,638,17,25,68
554,671,89,443,53
456,924,17,443,20
633,906,17,80,20
95,254,17,68,53
884,351,6,25,22
250,42,17,22,53
496,821,1,53,79
766,496,17,23,80
429,299,17,53,79
880,515,17,25,53
639,472,89,20,20
821,428,17,443,23
189,42,6,22,80
588,154,6,20,443
151,178,6,68,80
627,310,17,53,22
431,811,17,22,80
17,885,6,22,23
231,240,6,53,80
382,336,17,23,80
928,923,17,79,23
783,645,6,53,22
689,484,6,25,25
898,183,1,443,20
773,275,17,53,80
641,546,17,22,22
688,829,6,25,80
18,481,6,23,80
810,960,89,79,80
70,600,17,20,22
774,779,6,80,23
466,879,17,443,80
975,940,17,443,25
316,182,1,53,53
895,755,17,20,20
400,772,89,22,53
187,759,6,53,23
197,969,17,23,53
966,779,1,23,25
255,900,17,53,53
959,229,6,443,79
247,290,17,22,53
617,597,89,22,25
730,989,6,25,79
272,172,6,443,80
517,803,1,80,80
12,950,17,79,443
642,432,89,22,20
331,966,6,443,443
174,645,17,23,80
162,779,6,20,443
136,813,1,53,80
924,830,6,80,20
496,11,6,80,23
921,441,6,53,25
9,832,6,80,79
342,887,17,23,79
310,523,6,79,23
868,127,1,53,79
402,231,89,25,20
117,961,17,79,25
7,7,17,443,443
416,259,17,79,53
706,976,17,23,53
693,460,17,80,443
42,642,17,20,80
449,163,1,53,79
826,811,6,80,80
743,223,1,20,22
373,987,17,80,23
589,869,89,23,443
320,924,17,20,20
330,62,17,80,20
735,590,1,25,443
945,965,6,22,22
899,589,17,22,20
770,990,6,80,53
658,380,89,23,80
284,758,6,80,53
984,87,17,80,68
638,453,89,53,22
333,457,6,79,68
373,372,6,22,53
848,135,17,68,22
673,398,6,79,53
394,503,17,22,80
490,366,6,68,53
829,526,17,25,80
187,977,17,23,23
840,719,17,23,80
899,890,6,20,53
27,454,17,23,53
822,168,17,22,68
859,667,6,80,22
63,824,17,53,53
822,527,1,80,20
683,258,17,22,20
176,328,17,443,79
859,300,6,25,80
759,760,6,68,443
916,468,6,443,22
279,851,17,80,53
269,771,17,20,23
63,351,6,80,79
996,60,6,80,53
674,538,17,80,80
210,967,17,79,80
610,424,6,80,23
492,559,6,20,443
397,596,17,23,22
250,799,1,53,53
280,151,17,79,53
74,904,89,20,22
624,605,6,20,53
268,952,17,443,443
541,241,6,443,22
637,900,6,80,25
53,757,17,53,80
330,231,17,20,25
905,830,17,79,23
985,579,6,22,80
948,646,17,23,53
657,718,17,80,443
811,748,1,80,53
370,913,6,53,53
22,609,17,80,68
198,623,17,79,68
453,673,89,53,80
596,776,17,53,22
594,752,17,23,53
938,802,6,20,79
510,321,17,25,80
782,123,6,443,25
80,252,17,80,443
403,420,89,79,53
625,683,17,53,23
670,435,6,25,68
727,133,6,80,443
330,872,89,20,68
250,75,6,25,20
534,199,6,20,443
637,822,1,79,80
579,104,89,443,80
972,196,6,20,20
736,199,6,443,23
406,489,6,443,22
192,588,89,23,53
151,97,17,22,25
681,82,6,53,80
37,663,17,53,25
526,746,17,443,68
105,15,17,20,80
864,366,17,68,80
559,626,17,80,80
910,486,17,23,22
69,459,17,53,22
245,747,17,23,53
963,459,6,80,25
937,426,6,80,23
465,668,6,20,25
616,741,6,53,80
152,456,89,80,68
70,651,6,20,80
186,537,17,20,22
958,20,17,80,20
918,209,17,80,22
63,354,89,53,443
190,278,6,443,79
113,500,17,23,80
334,462,6,20,23
127,623,17,79,80
565,154,1,443,25
795,39,6,80,22
478,270,1,25,25
947,962,6,25,53
151,44,17,25,25
761,846,6,53,53
371,427,17,53,79
216,67,17,23,22
329,394,17,22,25
76,943,6,53,53
97,451,17,53,53
958,402,6,23,22
314,703,17,22,20
826,114,6,53,443
583,941,17,25,20
736,897,6,80,53
36,383,6,80,53
878,222,6,23,25
503,669,6,80,20
337,990,6,80,22
923,895,17,53,79
339,109,17,25,443
85,38,17,20,23
150,721,6,80,68
943,967,6,53,68
286,630,17,79,25
9,887,17,80,23
564,176,6,443,68
918,933,17,20,53
244,227,6,20,23
377,807,6,20,68
271,650,17,22,53
875,862,6,53,80
885,259,6,53,53
47,588,6,25,53
525,400,1,80,80
461,401,17,20,443
22,971,17,22,443
423,630,17,25,20
727,539,6,443,22
486,927,1,443,53
552,675,1,53,25
730,184,1,23,53
575,520,6,80,20
172,275,17,22,22
846,987,6,20,23
126,552,17,80,80
408,250,17,25,23
478,209,6,53,53
361,179,6,22,20
135,654,6,20,53
225,127,6,22,20
767,264,6,53,80
498,469,17,25,53
440,982,17,443,80
149,550,17,79,443
352,436,6,53,80
739,268,17,53,53
392,18,6,80,53
730,926,6,443,80
952,377,17,53,22
620,942,89,79,23
778,640,1,68,20
56,503,17,80,4
820,968,17,23,80
292,823,17,25,20
716,187,6,79,22
618,592,6,23,22
335,782,17,80,22
156,963,6,53,25
679,946,17,80,22
476,982,17,20,68
48,963,17,25,443
970,553,1,20,80
226,58,6,25,68
246,456,6,79,53
314,172,6,25,20
878,30,6,53,80
183,984,17,22,23
320,485,17,53,80
566,147,17,53,20
300,918,17,80,53
878,554,1,23,25
240,200,17,53,25
40,227,6,22,443
534,803,89,23,53
865,716,17,53,80
288,297,17,80,443
999,384,1,25,53
608,723,6,53,80
808,301,17,443,23
47,576,17,80,80
424,261,17,443,443
381,187,17,22,53
505,185,6,23,20
925,473,17,25,80
484,470,17,53,53
772,581,6,23,53
342,577,6,68,22
424,254,17,80,53
34,188,6,23,443
580,825,1,79,443
67,424,17,443,80
65,828,6,23,22
32,777,1,80,53
538,600,6,23,53
126,619,6,22,23
747,785,89,25,53
731,505,6,20,53
737,647,6,25,79
898,596,6,443,443
118,665,6,22,443
682,24,1,22,20
902,755,6,23,80
437,440,6,443,443
419,886,6,22,80
709,831,89,80,443
239,472,17,443,79
635,498,17,68,80
647,233,17,68,80
73,946,17,80,79
598,593,6,23,20
274,804,6,20,53
809,775,17,443,443
237,908,6,68,80
824,378,17,53,23
63,629,17,80,80
243,72,6,53,25
510,305,17,80,53
98,225,1,80,22
950,936,6,80,23
594,148,6,53,20
105,184,17,22,22
366,478,6,80,22
81,209,6,22,80
504,728,6,53,68
384,950,6,25,25
822,818,6,20,443
933,481,89,79,80
828,190,6,80,53
664,740,6,79,53
320,145,17,23,53
1946,172,17,80,80
242,523,17,443,25
338,444,6,53,22
366,8,1,68,22
750,60,6,79,80
916,196,6,80,25
568,615,89,23,80
80,193,17,53,443
533,312,6,20,20
577,596,6,23,22
594,247,1,53,23
208,609,17,53,79
1,781,17,53,68
590,786,6,80,80
170,300,17,23,53
506,665,6,443,25
257,812,1,22,80
90,739,17,68,53
520,867,1,80,20
305,101,6,25,53
577,728,6,53,25
81,875,6,80,443
411,504,6,53,22
39,19,17,443,22
468,499,17,80,22
336,554,17,53,20
281,919,6,53,80
292,471,17,22,80
923,632,17,80,443
55,644,6,80,80
206,990,6,80,80
760,903,6,53,22
146,244,6,53,20
821,493,17,53,80
407,282,17,53,53
887,934,17,443,443
426,684,17,22,53
881,369,6,80,53
15,158,17,79,80
481,764,6,25,53
299,848,6,79,68
43,642,17,22,79
366,858,1,80,25
813,946,17,20,68
705,757,17,23,53
920,788,6,23,80
579,130,6,22,23
786,928,17,25,25
868,520,6,25,443
730,944,6,53,80
568,589,6,23,20
65,403,6,53,80
55,925,6,53,25
660,554,17,443,53
265,477,17,80,80
210,448,17,443,53
410,510,17,80,53
655,24,6,443,20
301,343,6,80,80
834,866,1,20,53
579,142,17,20,53
29,471,17,443,53
459,80,17,23,53
641,519,6,53,53
87,513,6,80,80
337,937,1,22,443
457,85,6,80,22
242,806,1,68,79
86,511,17,80,53
343,183,6,22,53
404,129,17,443,22
225,534,17,25,79
569,184,17,25,25
154,847,6,23,443
943,640,17,53,80
125,486,6,23,443
237,68,6,79,79
954,872,6,80,443
301,483,17,20,20
568,195,6,25,53
744,637,1,20,22
519,222,6,53,80
844,575,6,80,20
521,520,6,23,53
528,701,17,20,79
493,16,6,22,20
451,59,6,22,53
161,116,1,20,25
589,443,6,53,53
829,740,1,79,22
20,761,6,443,68
499,386,6,20,25
740,445,6,22,23
352,214,17,23,23
617,389,1,53,443
382,744,6,22,80
790,872,6,23,22
738,711,17,443,53
200,941,6,53,25
864,740,17,443,22
801,258,6,25,443
799,590,6,20,79
911,542,17,25,22
309,752,1,443,53
866,472,17,80,443
123,947,6,68,53
991,122,17,53,53
649,867,1,20,79
694,63,17,23,80
96,150,6,443,80
341,833,17,25,79
770,436,6,20,53
21,155,1,53,80
454,990,17,22,68
869,162,1,23,53
905,871,6,53,25
99,528,6,68,80
879,125,17,80,80
273,335,6,20,23
27,27,6,20,80
14,814,6,80,443
781,920,6,80,53
816,156,6,80,25
17,381,6,68,80
6,830,6,23,22
777,677,17,443,80
811,40,17,443,80
637,309,1,79,53
342,188,1,80,22
729,576,89,68,53
858,352,1,80,20
584,141,17,79,53
22,654,6,80,443
59,388,17,443,68
442,814,1,80,80
948,731,17,68,22
66,352,1,53,22
400,546,6,53,20
280,769,6,80,53
433,21,6,20,23
708,369,6,53,443
28,987,6,53,20
934,15,17,20,20
665,593,6,22,53
877,123,17,23,79
530,955,1,23,80
715,245,17,53,53
671,744,17,443,53
196,764,6,23,80
405,578,6,25,80
985,686,17,23,68
87,48,6,443,53
267,73,6,80,53
458,26,6,79,22
625,551,17,23,80
103,74,17,80,443
890,32,17,68,25
343,385,17,25,68
516,204,1,22,79
332,652,17,443,23
587,693,89,80,20
709,324,17,22,53
164,629,6,25,68
148,802,6,80,53
146,143,6,23,53
811,920,6,68,23
910,938,6,80,443
967,311,6,23,80
185,411,89,20,20
627,853,6,53,68
923,10,6,53,25
850,874,17,20,25
359,904,6,53,22
447,539,6,25,20
863,579,89,22,53
636,377,6,443,25
90,410,89,443,79
675,782,6,25,80
602,492,6,53,25
200,355,17,53,25
680,157,6,53,53
953,661,17,23,23
485,20,6,80,25
606,131,17,25,79
788,272,17,23,23
953,924,89,80,443
395,124,17,22,80
834,237,1,23,80
490,627,6,79,53
309,103,6,20,79
231,352,6,443,53
978,121,6,53,443
162,212,17,20,443
143,232,6,20,80
173,26,17,80,23
360,871,6,443,53
949,532,17,68,80
539,550,6,443,80
258,87,6,22,23
446,823,6,68,80
897,129,89,80,53
92,5,17,22,20
817,915,1,80,80
634,82,6,53,53
794,976,17,443,80
62,145,17,22,80
491,614,17,23,53
21,867,6,22,80
643,741,6,53,22
264,18,6,443,53
97,895,17,20,53
233,452,1,68,20
23,173,6,23,20
7,69,17,80,22
82,694,17,53,80
570,873,89,23,20
195,167,1,80,53
150,257,17,22,23
935,683,1,79,25
562,579,17,68,53
650,562,6,25,53
109,615,6,22,53
864,222,17,20,23
392,563,6,22,25
441,29,1,53,53
588,715,6,23,443
600,654,6,25,22
304,490,17,25,80
932,935,17,80,53
382,350,17,80,68
593,895,1,53,80
465,270,17,443,80
813,787,6,443,79
825,294,1,80,25
829,18,6,53,53
256,780,6,23,23
865,196,6,22,68
445,30,17,20,79
551,857,6,23,22
776,918,6,79,80
494,508,6,23,22
458,740,89,25,22
351,718,89,23,80
152,284,6,80,80
570,987,17,20,22
278,690,6,53,53
61,514,1,68,22
875,760,6,53,20
276,251,17,68,80
561,882,1,80,80
749,463,6,25,80
987,428,17,53,80
326,217,1,22,443
259,182,6,79,20
961,17,6,22,53
351,919,89,25,80
776,645,6,53,23
114,246,6,20,80
1946,172,17,53,80
731,752,6,22,443
351,365,17,23,80
83,561,17,22,20
628,167,17,53,22
347,135,17,20,20
223,549,1,53,80
581,507,17,80,53
46,828,6,20,23
642,800,1,68,79
45,97,17,53,80
359,587,1,53,443
42,449,17,443,23
59,350,6,23,22
795,221,17,23,80
267,770,6,68,22
824,21,6,25,25
586,262,6,53,80
377,387,6,68,79
982,63,6,79,53
222,500,17,80,68
723,296,17,80,80
704,655,6,80,53
852,903,17,80,80
666,360,1,22,80
50,308,6,23,79
28,514,6,22,443
95,432,6,80,25
669,396,6,53,80
275,804,6,80,20
352,149,17,20,53
304,982,6,25,80
558,611,1,53,25
1946,172,17,22,80
941,525,17,53,80
808,980,17,22,20
961,733,17,23,20
875,393,17,22,22
666,493,17,53,22
831,490,1,80,68
741,626,89,443,79
766,423,17,443,23
553,773,6,25,20
592,117,6,25,22
688,377,17,68,53
236,1,6,80,22
290,683,17,20,53
927,539,6,80,443
219,204,6,53,22
785,149,17,53,25
241,862,17,53,53
489,821,17,53,22
532,603,6,25,53
350,275,17,53,23
407,14,6,80,25
111,190,6,80,23
322,765,17,443,80
335,97,6,53,25
601,878,17,22,22
830,537,6,20,22
90,914,6,25,25
408,705,6,80,79
487,238,17,53,53
393,43,6,53,79
696,33,17,20,23
985,664,6,80,80
559,136,89,68,23
1946,172,17,443,80
6,550,6,53,23
849,82,6,22,80
778,196,6,25,80
79,709,6,80,443
74,308,6,80,53
635,813,17,443,25
826,667,6,80,22
967,304,89,20,80
608,699,6,68,20
984,295,17,25,79
600,303,17,443,20
590,600,1,68,25
472,713,6,23,80
293,33,17,80,68
78,668,6,80,53
578,239,17,80,68
684,966,17,22,22
532,484,89,53,80
818,956,17,443,79
558,187,17,53,80
17,872,17,80,53
536,395,89,68,25
672,688,1,80,80
768,185,17,80,22
392,331,6,53,22
931,218,6,80,23
522,242,6,443,443
127,451,6,53,20
615,493,17,80,443
844,469,17,79,79
104,273,89,80,53
524,920,17,443,25
78,81,17,23,80
350,267,6,20,53
94,250,17,25,80
787,842,6,443,23
431,852,6,80,80
109,864,6,80,20
92,798,17,23,80
840,765,89,20,443
376,229,17,80,25
782,242,6,53,53
740,139,6,22,22
723,639,6,68,20
621,126,17,22,23
851,823,17,80,79
360,265,17,20,80
933,856,17,443,80
689,633,6,53,22
915,124,6,22,23
304,400,6,25,25
864,848,17,80,53
550,863,6,68,68
226,377,6,53,25
458,738,6,23,20
150,746,6,22,23
841,66,17,22,53
964,823,6,53,22
613,97,6,53,53
617,680,6,25,53
948,535,17,25,53
140,507,17,53,53
17,488,17,443,20
27,2,17,80,25
838,106,6,68,80
384,976,6,20,53
781,153,17,80,20
664,646,6,68,20
706,391,6,20,23
317,592,6,20,22
458,577,17,443,22
684,880,6,443,25
402,153,17,79,23
421,222,6,79,25
801,818,17,22,22
539,396,6,22,68
654,101,17,23,53
873,198,6,443,22
241,545,6,25,20
216,222,6,25,53
181,624,1,80,53
331,35,6,25,20
52,637,1,79,53
979,546,17,25,25
885,517,6,23,79
408,237,17,20,443
437,62,17,80,25
932,718,6,25,68
284,578,6,25,53
378,203,6,22,80
909,459,6,80,53
736,169,17,20,25
212,64,6,22,80
155,570,6,25,20
130,388,17,80,79
56,468,6,22,443
435,763,1,79,80
96,981,1,80,79
49,752,17,23,53
135,88,1,22,53
141,163,17,53,80
154,707,6,22,443
917,12,6,80,443
83,810,17,23,53
177,254,6,53,20
841,157,6,443,20
796,773,17,79,23
642,347,17,25,80
650,580,17,79,22
569,910,17,25,22
261,45,17,25,53
826,930,6,53,53
622,444,6,25,79
508,630,17,80,20
91,180,17,53,80
246,874,17,25,23
21,325,6,79,79
285,690,17,25,25
118,113,6,80,53
277,890,6,80,53
471,471,6,20,80
557,756,6,53,22
161,605,6,25,20
870,85,17,23,22
313,196,1,443,53
603,710,17,22,79
515,874,6,443,20
912,213,6,80,20
617,178,6,53,25
62,543,17,79,22
540,507,6,80,25
265,788,6,53,22
321,774,17,80,25
195,925,6,22,53
939,219,17,20,23
915,555,17,53,68
918,816,17,20,443
576,728,1,80,80
338,413,89,20,80
498,728,1,22,23
751,55,1,443,53
76,799,6,53,53
434,705,17,443,80
9,304,17,20,68
862,405,89,22,22
369,148,6,22,443
51,733,17,53,22
8,936,6,23,68
412,606,6,25,80
615,545,6,53,80
39,823,17,23,20
188,524,17,80,80
752,209,17,22,22
162,655,6,443,80
217,498,17,20,20
644,990,17,80,20
22,947,17,22,23
981,970,6,80,443
137,279,89,68,25
837,48,17,80,53
879,958,6,53,25
74,287,17,68,80
730,920,6,53,25
901,518,6,25,443
641,402,17,53,20
684,347,17,80,20
903,812,89,443,53
418,375,6,20,68
922,561,17,23,23
209,914,6,79,22
720,24,1,25,80
564,115,6,25,53
260,919,89,23,53
554,789,1,79,80
465,114,6,443,25
919,999,6,20,23
213,432,6,80,53
702,718,6,20,23
48,620,6,23,53
999,793,1,80,22
387,937,6,80,53
301,500,6,80,23
425,214,6,25,25
312,441,89,443,20
313,933,6,68,79
143,430,6,80,53
461,34,17,25,80
185,34,17,53,23
625,692,17,22,20
327,85,6,68,80
304,932,17,80,68
684,309,6,23,53
603,713,17,25,23
684,261,17,443,25
368,594,6,80,25
727,671,89,25,25
604,746,1,53,53
845,502,17,25,23
185,309,17,79,53
631,423,17,20,22
133,950,1,443,20
218,401,6,23,80
365,320,6,53,20
54,546,1,80,25
301,793,6,79,443
910,577,6,80,68
224,134,6,80,20
876,780,6,79,53
482,79,17,53,79
480,788,17,25,68
805,110,17,53,80
159,905,17,25,80
113,769,1,20,79
347,392,17,80,23
166,687,6,443,80
38,966,17,80,68
260,250,17,53,25
410,220,17,53,53
468,869,17,20,79
214,224,17,79,80
85,710,17,23,20
60,788,17,443,20
895,294,6,20,53
55,62,6,80,80
410,477,17,80,20
352,287,17,20,20
787,250,17,53,80
110,395,6,53,20
73,944,6,23,80
264,75,6,25,80
118,563,17,23,23
319,207,17,80,68
333,450,6,443,80
403,63,6,20,22
555,494,17,53,443
213,447,17,20,53
144,590,17,23,23
654,558,6,53,443
473,839,6,53,23
882,449,17,23,53
482,439,6,23,80
886,711,17,443,25
615,755,6,25,443
931,711,17,25,23
893,633,1,53,80
533,607,17,68,80
674,593,17,23,23
288,440,17,23,80
519,221,6,80,443
720,152,6,68,79
954,517,6,80,22
486,694,1,80,80
591,696,6,53,20
37,984,6,53,25
207,16,6,53,80
649,490,17,68,23
947,279,6,80,20
759,675,6,22,22
131,577,6,22,25
40,749,17,80,53
269,40,6,53,20
693,36,6,443,53
542,766,17,22,443
57,339,17,80,20
240,172,17,20,443
788,417,1,53,53
604,667,1,25,25
56,159,89,443,80
198,809,6,53,22
208,178,6,22,53
284,244,6,68,443
626,478,6,80,53
550,295,17,25,23
513,311,17,80,80
978,273,17,23,79
786,413,17,25,80
441,199,6,23,80
10,647,17,23,25
843,679,17,80,80
434,438,17,53,25
384,466,17,80,23
561,669,6,68,80
270,118,6,53,22
135,966,17,23,80
936,492,6,20,53
545,507,6,443,68
493,216,89,443,80
870,470,17,80,53
151,528,6,22,22
967,954,6,443,53
298,627,6,25,80
85,295,17,25,22
116,884,17,22,22
823,706,1,68,53
31,751,6,22,53
460,89,6,80,53
451,742,17,53,443
287,950,17,53,79
105,34,17,53,53
685,960,1,80,80
411,501,17,53,80
526,579,17,25,443
624,543,17,53,23
242,154,1,53,53
689,584,6,80,53
243,163,1,25,23
825,525,6,23,53
216,562,6,53,443
182,597,6,23,80
651,698,17,22,443
195,29,6,20,80
963,881,17,80,443
944,482,6,443,53
365,866,6,443,443
701,231,6,20,22
117,777,6,53,68
354,975,6,22,22
731,178,6,80,80
414,980,6,80,443
22,720,1,22,22
689,598,6,80,25
328,928,1,80,53
955,956,6,53,53
550,50,1,80,80
322,815,17,53,68
274,484,17,80,22
86,124,17,80,23
251,394,1,79,22
704,628,6,80,20
522,199,6,53,80
962,359,6,53,53
445,500,6,22,79
583,29,1,23,80
666,122,6,25,20
879,970,17,80,20
604,859,6,20,80
575,572,17,22,80
721,919,6,53,80
818,843,6,80,22
687,162,17,20,80
206,848,6,80,22
951,519,6,23,22
552,56,6,20,80
142,676,17,80,53
647,82,6,53,23
312,976,6,443,22
616,326,17,22,79
633,849,17,20,443
438,980,6,23,25
94,67,1,443,53
787,312,89,23,20
433,953,17,80,23
491,783,6,443,80
762,213,6,80,68
325,206,17,23,443
675,750,89,53,53
955,614,17,25,53
37,513,6,53,20
72,168,6,53,443
529,753,6,80,22
796,261,6,80,79
554,931,17,80,53
859,553,17,53,443
291,43,6,443,23
199,79,6,80,53
512,723,17,20,53
374,174,1,79,68
833,747,6,443,25
531,53,17,20,80
678,11,6,443,443
464,207,6,443,80
955,772,6,53,20
647,756,6,53,443
514,812,1,80,53
610,282,17,22,443
705,632,6,53,443
784,915,17,22,443
905,810,6,53,20
565,579,6,53,23
920,308,17,53,80
711,486,1,79,80
970,837,1,80,25
821,612,17,443,80
354,515,1,22,22
980,93,17,68,20
288,42,6,80,53
333,858,6,22,79
892,144,6,53,53
439,902,1,25,23
466,539,17,79,25
345,999,6,25,80
687,531,17,22,80
890,474,17,25,443
469,432,6,80,53
807,336,17,22,80
83,504,17,20,23
617,121,6,80,443
410,791,6,23,23
938,593,6,80,80
879,88,1,80,80
535,194,6,25,53
22,297,1,53,80
825,526,17,53,80
675,976,1,20,443
374,530,6,80,53
190,380,1,20,53
373,767,6,80,80
39,340,6,20,443
66,330,89,53,80
492,497,1,80,443
958,73,17,53,80
575,525,6,53,443
717,681,17,53,80
808,309,17,23,22
466,808,89,25,22
885,405,6,68,80
715,299,17,80,20
5,816,6,443,79
235,98,17,23,53
94,979,17,25,25
335,682,6,22,25
140,997,6,22,20
680,661,17,80,80
828,505,17,22,443
530,331,17,53,23
288,766,17,23,79
176,237,17,23,22
763,318,89,443,25
348,659,17,79,80
957,700,6,25,20
998,950,6,80,68
619,569,6,22,80
939,409,6,443,80
108,773,6,22,22
371,960,6,68,53
388,71,6,22,20
754,402,6,443,23
248,459,6,53,53
976,381,17,25,53
133,627,17,20,23
795,119,17,443,80
865,312,6,20,68
519,801,1,20,53
400,95,17,22,25
87,441,89,25,25
454,434,1,22,80
124,999,1,25,23
313,578,6,80,53
676,177,6,68,80
358,260,17,68,80
253,327,17,53,20
786,149,6,79,53
797,406,6,23,53
68,891,6,53,20
734,11,6,443,25
755,226,6,20,80
543,52,17,443,80
42,374,17,53,20
704,193,17,68,53
661,273,17,22,53
564,436,6,53,25
302,632,17,80,22
969,53,17,53,80
602,447,6,80,79
235,563,17,23,80
995,436,6,22,22
125,48,1,25,23
429,685,6,25,79
202,684,17,53,20
704,842,6,23,53
399,505,6,25,25
619,754,1,53,20
456,336,17,53,68
973,238,6,79,443
802,316,17,53,443
593,456,6,20,22
825,212,6,68,68
274,978,17,23,68
501,234,6,22,443
772,450,17,53,20
528,144,6,443,53
926,83,6,22,80
859,669,17,25,68
864,794,17,53,25
535,688,6,20,53
359,867,6,20,53
741,83,6,53,22
496,741,6,53,80
494,462,6,25,23
511,372,6,80,68
893,565,6,80,80
541,434,6,443,443
398,29,6,53,25
295,56,6,443,20
986,124,17,22,80
759,38,6,443,23
807,529,17,53,25
791,263,6,443,53
101,749,17,23,53
84,958,17,22,25
374,886,17,80,80
787,162,6,22,20
248,975,6,79,20
584,916,6,443,80
330,717,17,79,68
200,504,17,25,443
35,626,6,22,443
722,485,17,25,20
807,212,89,68,68
901,460,89,25,53
323,366,6,53,23
318,529,17,443,22
624,516,6,53,80
733,32,17,80,80
915,622,6,23,23
79,273,1,53,443
60,379,17,20,25
172,333,6,443,53
903,973,17,23,25
256,403,89,80,25
649,849,17,80,443
885,8,17,443,68
839,819,17,53,80
582,98,6,25,53
903,761,89,25,20
288,228,17,22,20
495,861,17,80,79
408,544,17,53,53
966,684,89,20,53
130,515,17,53,53
458,658,17,80,25
572,707,17,80,23
679,412,6,68,53
137,990,1,80,53
60,468,17,68,68
646,706,17,80,80
864,480,6,79,23
559,494,17,80,53
330,538,6,80,53
543,446,17,53,80
44,132,6,80,25
282,66,17,79,53
437,492,6,443,53
796,419,6,80,68
367,255,6,443,25
851,670,6,79,80
831,192,17,443,79
916,784,17,23,20
660,76,6,68,79
446,617,17,79,23
331,20,6,25,25
178,530,6,68,20
783,415,6,80,80
813,766,6,22,53
601,571,6,25,80
855,618,6,53,23
42,675,17,53,80
773,39,6,25,20
393,487,17,53,80
32,805,1,53,80
421,714,1,443,443
10,782,6,20,23
926,513,1,23,53
822,906,89,25,443
942,168,6,80,68
939,721,17,443,53
240,390,6,25,25
600,723,6,53,80
9,756,17,22,53
397,104,6,53,25
332,159,6,25,25
130,846,17,53,53
545,427,17,53,23
437,950,6,22,80
150,425,6,53,23
712,148,17,80,443
944,296,6,25,25
501,274,17,20,443
692,11,89,53,443
224,376,17,53,53
393,326,6,22,23
23,864,17,20,80
894,201,6,53,23
852,659,6,443,80
9,480,6,25,79
776,291,17,20,80
203,880,17,443,22
434,226,17,53,25
833,899,1,20,80
43,493,17,23,80
873,377,6,20,443
87,738,6,53,22
21,409,17,68,25
603,450,6,80,20
461,163,6,22,20
119,570,17,53,80
113,261,89,443,22
715,277,17,443,20
463,752,17,68,25
630,586,6,22,20
327,87,6,443,80
958,859,6,68,79
721,44,6,443,22
399,474,6,53,53
21,476,1,80,79
160,471,17,443,23
940,365,17,53,25
294,399,17,23,25
472,383,6,20,23
184,600,17,80,53
906,543,1,80,53
553,425,6,23,23
68,921,1,53,25
570,173,17,443,20
287,578,1,443,80
644,395,6,80,68
580,833,17,80,53
5,74,6,80,79
239,436,6,80,443
640,803,17,20,80
571,934,1,53,22
500,716,6,53,23
731,313,6,68,80
328,659,6,443,25
891,644,6,80,23
521,419,6,53,22
76,97,17,443,22
93,371,17,68,53
811,896,17,80,53
427,71,6,20,80
877,876,6,53,53
672,135,17,80,443
449,193,17,23,80
596,643,6,22,20
371,266,6,68,25
993,609,17,53,23
915,694,17,23,443
878,476,17,53,80
60,886,6,20,25
815,45,6,25,443
194,923,17,25,23
441,788,6,53,68
324,394,1,80,22
338,916,6,53,22
568,848,17,80,79
894,227,17,53,53
598,402,6,20,23
929,729,6,20,53
198,655,6,80,443
